brightness,acq_date,bright_t31,frp,state
312.4,2020-01-06,284.2,14.3,Tasmania
311.9,2020-01-06,284.6,12.9,Tasmania
345.5,2020-01-06,288,59.2,Tasmania
322.8,2020-01-06,284.7,24.5,Tasmania
306.3,2020-01-06,284.2,9.8,Tasmania
322.9,2020-01-06,285.9,25.3,Tasmania
313.1,2020-01-06,283.9,15.1,Tasmania
301.6,2020-01-06,284.1,6.9,Tasmania
319.2,2020-01-06,285.7,20.7,Tasmania
320.5,2020-01-06,285.8,21,Tasmania
331.2,2020-01-06,287.6,34.7,Tasmania
316.7,2020-01-06,284.5,17.9,Tasmania
314.2,2020-01-06,284.3,16.3,Tasmania
319.8,2020-01-06,284.9,28,Tasmania
305.3,2020-01-06,283.1,12.4,Tasmania
317.2,2020-01-06,285.3,24.9,Tasmania
306.8,2020-01-06,283.4,14.3,Tasmania
314.3,2020-01-06,285.8,19,Tasmania
321.6,2020-01-06,285.2,30,Tasmania
323.4,2020-01-07,276.6,23.1,Tasmania
327.2,2020-01-07,275.3,27.3,Tasmania
319.5,2020-01-07,281.3,15.7,Tasmania
313.6,2020-01-09,301.9,10.7,Tasmania
355.7,2020-01-09,302.1,63.3,Tasmania
376.9,2020-01-09,302.4,130.6,Tasmania
344.8,2020-01-09,299.6,42.5,Tasmania
324.5,2020-01-09,297.9,16.2,Tasmania
347.9,2020-01-09,297.7,49.1,Tasmania
330.5,2020-01-09,293.3,21.7,Tasmania
333.9,2020-01-09,297.4,28.2,Tasmania
327.3,2020-01-09,297.3,22.3,Tasmania
331.6,2020-01-09,298.8,27.4,Tasmania
331.2,2020-01-09,297.8,27.4,Tasmania
319.7,2020-01-09,297.6,10.6,Tasmania
340.1,2020-01-09,299.6,40.4,Tasmania
322.5,2020-01-09,298.7,13.2,Tasmania
333.5,2020-01-09,301.6,28.5,Tasmania
334.9,2020-01-09,307,24.8,Tasmania
349.3,2020-01-09,303.1,56.9,Tasmania
328.6,2020-01-09,302,17.7,Tasmania
328.6,2020-01-09,300,16.9,Tasmania
359.8,2020-01-09,305,81.8,Tasmania
381.7,2020-01-09,311.6,162.7,Tasmania
338,2020-01-09,308.2,28.5,Tasmania
339.7,2020-01-09,305.5,31.2,Tasmania
360.7,2020-01-09,309.4,81.8,Tasmania
331.1,2020-01-09,310.7,15.7,Tasmania
302.5,2020-01-10,286.4,4.9,Tasmania
363.9,2020-01-11,301.1,93.1,Tasmania
332.8,2020-01-11,295.6,27.9,Tasmania
343.1,2020-01-11,292.1,45.4,Tasmania
352.6,2020-01-11,298.7,64.4,Tasmania
328.5,2020-01-11,293.2,24,Tasmania
323,2020-01-11,292.5,17.8,Tasmania
