brightness,acq_date,bright_t31,frp,state
335.6,2019-10-01,304.4,103.3,Northern Territory
321.1,2019-10-01,298.3,69.9,Northern Territory
319.2,2019-10-01,298.3,55.6,Northern Territory
324.1,2019-10-01,301.8,34.3,Northern Territory
330.1,2019-10-01,304.6,58.5,Northern Territory
325.3,2019-10-01,307.6,32.3,Northern Territory
340.8,2019-10-01,304.4,147.5,Northern Territory
336.1,2019-10-01,302,108,Northern Territory
330.1,2019-10-01,299.9,52.3,Northern Territory
325.2,2019-10-01,299,35.9,Northern Territory
337.4,2019-10-01,304.4,98.3,Northern Territory
325.3,2019-10-01,303,25,Northern Territory
334.6,2019-10-01,305.2,78,Northern Territory
327.2,2019-10-01,306.6,43.6,Northern Territory
327.8,2019-10-01,306.5,39.1,Northern Territory
325,2019-10-01,305.4,31.7,Northern Territory
323.1,2019-10-01,304.6,30.7,Northern Territory
320.3,2019-10-01,298.8,60.1,Northern Territory
322.9,2019-10-01,304.4,33.8,Northern Territory
323.7,2019-10-01,305.9,26,Northern Territory
325,2019-10-01,298.1,97.5,Northern Territory
325.2,2019-10-01,309.1,40.5,Northern Territory
325.7,2019-10-01,309.4,42.7,Northern Territory
328,2019-10-01,309.5,56.8,Northern Territory
328.8,2019-10-01,310.6,56.1,Northern Territory
329.5,2019-10-01,312.5,50.2,Northern Territory
329.6,2019-10-01,314,50.5,Northern Territory
342.9,2019-10-01,313.7,160.5,Northern Territory
345.5,2019-10-01,314.2,188.3,Northern Territory
338,2019-10-01,313.6,113.1,Northern Territory
343.5,2019-10-01,314.8,166.2,Northern Territory
336.6,2019-10-01,311,104.5,Northern Territory
350.4,2019-10-01,310.8,260.1,Northern Territory
338.6,2019-10-01,309.4,138.7,Northern Territory
339.1,2019-10-01,309.6,145.5,Northern Territory
336.6,2019-10-01,310.4,45.7,Northern Territory
333.6,2019-10-01,309.2,35.5,Northern Territory
325.8,2019-10-01,309.5,60.1,Northern Territory
325.9,2019-10-01,309.1,47.4,Northern Territory
328.3,2019-10-01,295.4,137.3,Northern Territory
325.6,2019-10-01,308.7,54.4,Northern Territory
334,2019-10-01,302.3,194.1,Northern Territory
327.9,2019-10-01,301.8,106.4,Northern Territory
327.4,2019-10-01,303.3,110,Northern Territory
333.8,2019-10-01,310.2,97.9,Northern Territory
337.3,2019-10-01,301.7,242.1,Northern Territory
327.9,2019-10-01,303.4,124.5,Northern Territory
327.2,2019-10-01,296.7,132.3,Northern Territory
325.6,2019-10-01,310.1,54.7,Northern Territory
328.5,2019-10-01,301.7,116.7,Northern Territory
331,2019-10-01,310.1,73.8,Northern Territory
347.4,2019-10-01,318,34.3,Northern Territory
343.1,2019-10-01,321.1,27.3,Northern Territory
427,2019-10-01,332.4,486.9,Northern Territory
340.3,2019-10-01,318.2,25.1,Northern Territory
357.7,2019-10-01,322.2,53.6,Northern Territory
343.6,2019-10-01,320.9,22,Northern Territory
356.3,2019-10-01,319.4,56.9,Northern Territory
348.1,2019-10-01,320.9,40.3,Northern Territory
340,2019-10-01,319.5,17.3,Northern Territory
340.6,2019-10-01,317,19,Northern Territory
337.6,2019-10-01,317.7,14.1,Northern Territory
331.2,2019-10-01,314.4,12.7,Northern Territory
400.9,2019-10-01,321.8,269.8,Northern Territory
342.7,2019-10-01,316.2,24.8,Northern Territory
417.6,2019-10-01,325.7,393.8,Northern Territory
387.9,2019-10-01,323.6,181.9,Northern Territory
369.4,2019-10-01,326,86,Northern Territory
356.4,2019-10-01,322,51.8,Northern Territory
353.1,2019-10-01,311.1,50.9,Northern Territory
351.5,2019-10-01,323.9,38.8,Northern Territory
350.7,2019-10-01,318.1,39.2,Northern Territory
349.3,2019-10-01,322.5,33,Northern Territory
341.6,2019-10-01,314.2,25.8,Northern Territory
337,2019-10-01,309.6,21.1,Northern Territory
402.8,2019-10-01,328.8,271.5,Northern Territory
347.3,2019-10-01,315.1,34.5,Northern Territory
362,2019-10-01,321.5,66.8,Northern Territory
350.9,2019-10-01,313.2,41.8,Northern Territory
341.4,2019-10-01,316.9,22.5,Northern Territory
390.8,2019-10-01,317.2,190.7,Northern Territory
338.5,2019-10-01,315.3,15.6,Northern Territory
336.9,2019-10-01,320.4,12.4,Northern Territory
355.3,2019-10-01,320.1,49.5,Northern Territory
344.8,2019-10-01,318.9,27.7,Northern Territory
355.5,2019-10-01,322.6,50.4,Northern Territory
339.5,2019-10-01,320.1,15.8,Northern Territory
353.7,2019-10-01,318.3,48.5,Northern Territory
346.8,2019-10-01,320.6,33.8,Northern Territory
341.6,2019-10-01,317.4,22,Northern Territory
384.2,2019-10-01,321,160.5,Northern Territory
344,2019-10-01,317.5,30.7,Northern Territory
341.1,2019-10-01,317.8,18.9,Northern Territory
349.5,2019-10-01,321.4,35,Northern Territory
344.9,2019-10-01,320.8,26.5,Northern Territory
457,2019-10-01,339.3,879.8,Northern Territory
350.3,2019-10-01,314,46.6,Northern Territory
357.5,2019-10-01,316.9,63.4,Northern Territory
408.3,2019-10-01,326,278.2,Northern Territory
379.4,2019-10-01,316.4,146,Northern Territory
347,2019-10-01,321.4,27.1,Northern Territory
370.2,2019-10-01,318.8,94.6,Northern Territory
338.9,2019-10-01,314.3,17.8,Northern Territory
399.7,2019-10-01,322.3,228.1,Northern Territory
343.1,2019-10-01,314.3,28.7,Northern Territory
335.2,2019-10-01,306.8,13.4,Northern Territory
355.3,2019-10-01,320,48,Northern Territory
339.1,2019-10-01,317.9,19.8,Northern Territory
343,2019-10-01,314.7,25.8,Northern Territory
338.9,2019-10-01,315.9,17.7,Northern Territory
343.5,2019-10-01,319,23.8,Northern Territory
353.4,2019-10-01,317.7,42.5,Northern Territory
363.7,2019-10-01,317.7,76.7,Northern Territory
389,2019-10-01,326.8,186,Northern Territory
437.5,2019-10-01,333.8,608.2,Northern Territory
358.2,2019-10-01,316,64.2,Northern Territory
354.8,2019-10-01,320.1,59.7,Northern Territory
420.5,2019-10-01,332.2,391.5,Northern Territory
362.1,2019-10-01,318.6,70.2,Northern Territory
338.5,2019-10-01,309.2,25.9,Northern Territory
394.6,2019-10-01,309.2,226.7,Northern Territory
386.7,2019-10-01,326.2,164.3,Northern Territory
370.3,2019-10-01,324.5,94.7,Northern Territory
411.9,2019-10-01,327.6,316.1,Northern Territory
382.5,2019-10-01,323.2,145.4,Northern Territory
343.6,2019-10-01,320.9,23.9,Northern Territory
339.8,2019-10-01,320.1,13,Northern Territory
337.8,2019-10-01,320.1,14.3,Northern Territory
343.6,2019-10-01,318.8,28,Northern Territory
389.4,2019-10-01,319.9,195.1,Northern Territory
339.1,2019-10-01,318,18.8,Northern Territory
381.8,2019-10-01,310.7,161.1,Northern Territory
341.2,2019-10-01,319.3,20.9,Northern Territory
439.1,2019-10-01,326.8,629.2,Northern Territory
339.3,2019-10-01,314.1,19.4,Northern Territory
349.4,2019-10-01,318.1,42,Northern Territory
367.9,2019-10-01,312.9,99.2,Northern Territory
340.3,2019-10-01,323,19.7,Northern Territory
339.7,2019-10-01,318.2,16.9,Northern Territory
347.5,2019-10-01,318.8,37.2,Northern Territory
374.7,2019-10-01,315.5,123.4,Northern Territory
385.1,2019-10-01,321.4,165.3,Northern Territory
344.9,2019-10-01,315,32.2,Northern Territory
345.4,2019-10-01,317.8,29.2,Northern Territory
345.6,2019-10-01,316.2,34.6,Northern Territory
337.1,2019-10-01,317.7,14,Northern Territory
339.4,2019-10-01,307.8,27.8,Northern Territory
362.7,2019-10-01,323,72.8,Northern Territory
340.9,2019-10-01,321,20,Northern Territory
355.7,2019-10-01,309.8,62,Northern Territory
339,2019-10-01,316.5,21.8,Northern Territory
370.7,2019-10-01,318.1,101.3,Northern Territory
338.5,2019-10-01,321,15.8,Northern Territory
344.4,2019-10-01,311.1,32.6,Northern Territory
336.7,2019-10-01,321.2,10.6,Northern Territory
396.2,2019-10-01,321.8,231.5,Northern Territory
480.6,2019-10-01,400.1,1219.5,Northern Territory
357.6,2019-10-01,323.7,52.4,Northern Territory
400.5,2019-10-01,319,265.3,Northern Territory
335.7,2019-10-01,315.9,16.2,Northern Territory
399,2019-10-01,324.5,252.6,Northern Territory
363,2019-10-01,325,78.9,Northern Territory
342.6,2019-10-01,316.6,24.6,Northern Territory
342.5,2019-10-01,318.9,21.3,Northern Territory
377.1,2019-10-01,322.6,112.8,Northern Territory
352.8,2019-10-01,323.8,36.1,Northern Territory
341,2019-10-01,318.5,16.8,Northern Territory
341.5,2019-10-01,322.2,14.1,Northern Territory
478.1,2019-10-01,400.1,1173.6,Northern Territory
342.2,2019-10-01,317.7,21.5,Northern Territory
400.7,2019-10-01,327.9,240.6,Northern Territory
400.2,2019-10-01,308.2,264.1,Northern Territory
334.8,2019-10-01,318.3,10.4,Northern Territory
341.2,2019-10-01,302.4,27.8,Northern Territory
372.6,2019-10-01,299.4,117.1,Northern Territory
336.4,2019-10-01,320,11.1,Northern Territory
373.4,2019-10-01,322.4,107.2,Northern Territory
364.6,2019-10-01,322.7,82.9,Northern Territory
361,2019-10-01,321,73.6,Northern Territory
364.4,2019-10-01,320,85.8,Northern Territory
337.7,2019-10-01,320.3,13.3,Northern Territory
343.1,2019-10-01,320.8,21.2,Northern Territory
356.3,2019-10-01,319.6,57.2,Northern Territory
337.3,2019-10-01,318.6,15.4,Northern Territory
340.8,2019-10-01,324.4,18.6,Northern Territory
380.6,2019-10-01,323.9,125.9,Northern Territory
449,2019-10-01,340.4,671.1,Northern Territory
380,2019-10-01,324.6,127,Northern Territory
373.4,2019-10-01,325.5,96.1,Northern Territory
362.1,2019-10-01,329.5,75.4,Northern Territory
380.8,2019-10-01,318.5,131.7,Northern Territory
390.3,2019-10-01,324.7,180.6,Northern Territory
423.9,2019-10-01,328.9,463.2,Northern Territory
343,2019-10-01,320.8,19.8,Northern Territory
447.3,2019-10-01,336.2,683,Northern Territory
377.4,2019-10-01,322,118.6,Northern Territory
376.1,2019-10-01,324.8,111.3,Northern Territory
369.8,2019-10-01,327.1,85.6,Northern Territory
361.2,2019-10-01,326.8,60.2,Northern Territory
331.9,2019-10-01,308.3,34.6,Northern Territory
328.8,2019-10-01,308.4,26.3,Northern Territory
349.8,2019-10-01,309.3,49.9,Northern Territory
367.9,2019-10-01,314,138.3,Northern Territory
338.9,2019-10-01,312.6,29.2,Northern Territory
355.6,2019-10-01,315.4,81.6,Northern Territory
341.3,2019-10-01,315.8,32.2,Northern Territory
339.4,2019-10-01,315.3,27.9,Northern Territory
374.7,2019-10-01,310.9,144.4,Northern Territory
364.7,2019-10-01,309.5,102.1,Northern Territory
328.7,2019-10-01,312.9,23.6,Northern Territory
334.8,2019-10-01,309.5,19.7,Northern Territory
371.7,2019-10-01,311.4,128.8,Northern Territory
363.6,2019-10-01,313.8,97.2,Northern Territory
342.4,2019-10-01,311.9,32.3,Northern Territory
338.3,2019-10-01,317.5,12.7,Northern Territory
344,2019-10-01,317.9,23.2,Northern Territory
336.6,2019-10-01,311.9,14.9,Northern Territory
352.8,2019-10-01,317.8,45.2,Northern Territory
342.5,2019-10-01,316.7,24.6,Northern Territory
358.8,2019-10-01,323.3,59.2,Northern Territory
345.2,2019-10-01,318.8,27,Northern Territory
350.5,2019-10-01,320,38.7,Northern Territory
341.9,2019-10-01,311.2,32,Northern Territory
344,2019-10-01,312.2,49.5,Northern Territory
338,2019-10-01,312.7,33.9,Northern Territory
342.9,2019-10-01,312.3,48.4,Northern Territory
334.2,2019-10-01,308.1,32.9,Northern Territory
333.4,2019-10-01,309,34.3,Northern Territory
328.9,2019-10-01,310.2,23.8,Northern Territory
337,2019-10-01,310.8,17.5,Northern Territory
332.6,2019-10-01,309.8,12.4,Northern Territory
335.7,2019-10-01,317.1,15.9,Northern Territory
331,2019-10-01,308.6,9.4,Northern Territory
356.8,2019-10-01,313,99.3,Northern Territory
332.9,2019-10-01,310.3,24.9,Northern Territory
328.4,2019-10-01,312.1,14.4,Northern Territory
328.1,2019-10-01,309,24.8,Northern Territory
331.1,2019-10-01,312.1,22.4,Northern Territory
331.8,2019-10-01,310.2,28.9,Northern Territory
328.2,2019-10-01,310.6,20.4,Northern Territory
329.6,2019-10-01,310.3,24.1,Northern Territory
382.8,2019-10-01,317.6,148.4,Northern Territory
391.7,2019-10-01,320.1,189.3,Northern Territory
358.5,2019-10-01,324.4,56.1,Northern Territory
364.8,2019-10-01,312.1,80.9,Northern Territory
398.8,2019-10-01,323.1,227.7,Northern Territory
360.7,2019-10-01,320.1,67.9,Northern Territory
341.1,2019-10-01,318.2,22.1,Northern Territory
345.9,2019-10-01,320.4,30.2,Northern Territory
356.3,2019-10-01,323.6,49.6,Northern Territory
397.1,2019-10-01,329.6,206.7,Northern Territory
358.2,2019-10-01,324.7,47.9,Northern Territory
354.2,2019-10-01,325.8,39.1,Northern Territory
348.9,2019-10-01,324.4,28.7,Northern Territory
339.3,2019-10-01,314.8,19.5,Northern Territory
356.1,2019-10-01,318.8,50.8,Northern Territory
347.5,2019-10-01,319.3,32.5,Northern Territory
348,2019-10-01,319.5,32.3,Northern Territory
386.1,2019-10-01,325.2,153.2,Northern Territory
411.8,2019-10-01,321.4,308.8,Northern Territory
386.4,2019-10-01,319.9,159.3,Northern Territory
356.9,2019-10-01,318.8,51.6,Northern Territory
347.3,2019-10-01,319.9,29.3,Northern Territory
372.9,2019-10-01,328.7,96.8,Northern Territory
333.9,2019-10-01,310.5,9.5,Northern Territory
357.1,2019-10-01,315.2,55.8,Northern Territory
333.1,2019-10-01,313,17.3,Northern Territory
338.3,2019-10-01,320.5,17.4,Northern Territory
336.9,2019-10-01,312.1,21.8,Northern Territory
329,2019-10-01,307.7,12.7,Northern Territory
336.1,2019-10-01,320.8,11,Northern Territory
333.6,2019-10-01,318.2,8.2,Northern Territory
352.1,2019-10-01,316.5,41.6,Northern Territory
353.7,2019-10-01,322.5,43.3,Northern Territory
337.5,2019-10-01,313.8,20.1,Northern Territory
337.3,2019-10-01,320.7,11.6,Northern Territory
335.6,2019-10-01,320,8.6,Northern Territory
361.9,2019-10-01,323.4,63.6,Northern Territory
363.4,2019-10-01,323.6,68.2,Northern Territory
381.2,2019-10-01,326.3,131.3,Northern Territory
372.5,2019-10-01,322.8,97.6,Northern Territory
358.4,2019-10-01,321.1,55.2,Northern Territory
393.4,2019-10-01,327.1,191.5,Northern Territory
447.2,2019-10-01,400.1,656.1,Northern Territory
474,2019-10-01,400.1,1060.5,Northern Territory
420.9,2019-10-01,331.6,380.4,Northern Territory
327.2,2019-10-01,308,12.1,Northern Territory
351.9,2019-10-01,316.4,41.9,Northern Territory
343.2,2019-10-01,317.3,24.1,Northern Territory
336.2,2019-10-01,309.9,26.1,Northern Territory
334.4,2019-10-01,309.8,21.3,Northern Territory
334.4,2019-10-01,309.6,23.8,Northern Territory
339.9,2019-10-01,309.9,33.4,Northern Territory
363.8,2019-10-01,319.1,71.4,Northern Territory
399.2,2019-10-01,329.3,226.2,Northern Territory
385.6,2019-10-01,326.4,153.8,Northern Territory
362.1,2019-10-01,319.8,68.1,Northern Territory
399.3,2019-10-01,334.9,227.9,Northern Territory
376.7,2019-10-01,324.3,121.2,Northern Territory
380.6,2019-10-01,324.6,135.5,Northern Territory
425.3,2019-10-01,334.8,429,Northern Territory
392.9,2019-10-01,322.1,199.3,Northern Territory
390.3,2019-10-01,321.5,187.2,Northern Territory
384.1,2019-10-01,319,149.8,Northern Territory
426.6,2019-10-01,325.7,439,Northern Territory
369.7,2019-10-01,314.7,94,Northern Territory
375.1,2019-10-01,312.6,117.9,Northern Territory
383.7,2019-10-01,309.9,155.6,Northern Territory
380.4,2019-10-01,312,142.7,Northern Territory
373.8,2019-10-01,319.6,111.7,Northern Territory
419.9,2019-10-01,330.3,384.4,Northern Territory
354.5,2019-10-01,314.4,54.1,Northern Territory
390.7,2019-10-01,321.4,187.2,Northern Territory
398,2019-10-01,323.6,228.4,Northern Territory
338.4,2019-10-01,311.6,24.5,Northern Territory
358.1,2019-10-01,316.8,63.7,Northern Territory
347.4,2019-10-01,314.2,39.2,Northern Territory
335.5,2019-10-01,319.4,12.7,Northern Territory
335.2,2019-10-01,310.1,16.7,Northern Territory
330.1,2019-10-01,310,8.7,Northern Territory
352.8,2019-10-01,309.8,56,Northern Territory
391.5,2019-10-01,314,209.6,Northern Territory
337.5,2019-10-01,316.9,18,Northern Territory
341.5,2019-10-01,317.5,25.4,Northern Territory
373.7,2019-10-01,314.8,132.1,Northern Territory
347.3,2019-10-01,322.5,34.7,Northern Territory
343,2019-10-01,321.3,24.4,Northern Territory
343,2019-10-01,321.8,25.5,Northern Territory
350.1,2019-10-01,320.5,37,Northern Territory
380.8,2019-10-01,327.1,127.6,Northern Territory
346.5,2019-10-01,324,25.4,Northern Territory
345.3,2019-10-01,322.1,22.4,Northern Territory
344.5,2019-10-01,321.4,20.4,Northern Territory
345.1,2019-10-01,323.7,22,Northern Territory
350.5,2019-10-01,322.2,34.5,Northern Territory
340.1,2019-10-01,322.1,14.7,Northern Territory
328,2019-10-01,311.9,20.3,Northern Territory
335.8,2019-10-01,315,19.6,Northern Territory
335,2019-10-01,314.3,17.7,Northern Territory
338.4,2019-10-01,320.2,15.6,Northern Territory
333.7,2019-10-01,317.5,12.2,Northern Territory
333.5,2019-10-01,312.6,17.8,Northern Territory
334.4,2019-10-01,312.2,22.5,Northern Territory
334.7,2019-10-01,313.6,21.1,Northern Territory
335.2,2019-10-01,314.1,24.1,Northern Territory
336.5,2019-10-01,315.5,21.6,Northern Territory
327.1,2019-10-01,310.2,13.3,Northern Territory
348,2019-10-01,312.9,64,Northern Territory
343.3,2019-10-01,316.4,30.6,Northern Territory
338,2019-10-01,313.4,20.7,Northern Territory
334.8,2019-10-01,316.8,17.3,Northern Territory
341.8,2019-10-01,315.8,27.7,Northern Territory
351.4,2019-10-01,316,50.4,Northern Territory
323.4,2019-10-01,297.2,81.6,Northern Territory
317.3,2019-10-01,298.9,35.9,Northern Territory
308.7,2019-10-01,294.5,43.7,Northern Territory
325.2,2019-10-01,296.7,63.8,Northern Territory
321.3,2019-10-01,296.2,50.8,Northern Territory
314.2,2019-10-01,295.4,30.5,Northern Territory
326.2,2019-10-01,297.5,95.4,Northern Territory
323.1,2019-10-01,297.1,81.1,Northern Territory
307.1,2019-10-01,295.5,15,Northern Territory
326.2,2019-10-01,299.9,64,Northern Territory
329.2,2019-10-01,300.4,73.4,Northern Territory
332.1,2019-10-01,297.2,91.4,Northern Territory
315.1,2019-10-01,295.9,32.6,Northern Territory
316.1,2019-10-01,298.9,32.7,Northern Territory
319.8,2019-10-01,299.5,43.1,Northern Territory
308.7,2019-10-01,297,30.1,Northern Territory
330.1,2019-10-01,300.6,77.1,Northern Territory
318.4,2019-10-01,296.4,42.2,Northern Territory
316.4,2019-10-01,298.9,32.6,Northern Territory
324.6,2019-10-01,299.9,57.2,Northern Territory
328.7,2019-10-01,300.3,71.5,Northern Territory
318.6,2019-10-01,299.2,39.5,Northern Territory
309,2019-10-01,298.4,17,Northern Territory
312.7,2019-10-01,298.6,24.9,Northern Territory
314.1,2019-10-01,294.6,67.1,Northern Territory
316.5,2019-10-01,299.5,33.5,Northern Territory
309.3,2019-10-01,293.9,47.3,Northern Territory
311.1,2019-10-01,298.5,21.6,Northern Territory
312.1,2019-10-01,294.2,57.4,Northern Territory
311.9,2019-10-01,297,36.9,Northern Territory
306.9,2019-10-01,295.8,15.3,Northern Territory
312.5,2019-10-01,296.9,39.5,Northern Territory
310.3,2019-10-01,297,31.2,Northern Territory
330.3,2019-10-01,297.4,115.4,Northern Territory
316.1,2019-10-01,294,42,Northern Territory
314.6,2019-10-01,293.8,37.5,Northern Territory
315.5,2019-10-01,296.8,50.4,Northern Territory
311.5,2019-10-01,293,94.7,Northern Territory
311.4,2019-10-01,293,93.2,Northern Territory
342.3,2019-10-02,316.2,60.3,Northern Territory
340.2,2019-10-02,316.8,53.8,Northern Territory
344,2019-10-02,312.5,83.5,Northern Territory
343.2,2019-10-02,308.8,75.5,Northern Territory
328.6,2019-10-02,315.1,19.1,Northern Territory
338.7,2019-10-02,309,60.2,Northern Territory
335.7,2019-10-02,311,46.4,Northern Territory
334.2,2019-10-02,309.1,40.1,Northern Territory
330,2019-10-02,313.1,23.9,Northern Territory
328.9,2019-10-02,311,23.4,Northern Territory
331.8,2019-10-02,311.5,27.3,Northern Territory
321.7,2019-10-02,303.4,31.8,Northern Territory
321.1,2019-10-02,302.4,30.5,Northern Territory
334.2,2019-10-02,314.6,34.2,Northern Territory
336.9,2019-10-02,307.1,59.8,Northern Territory
348.1,2019-10-02,315.6,87.1,Northern Territory
341.1,2019-10-02,316.8,56.6,Northern Territory
343.3,2019-10-02,315.6,64.2,Northern Territory
346.6,2019-10-02,315,76.9,Northern Territory
328.4,2019-10-02,310.2,11.1,Northern Territory
352.7,2019-10-02,309.3,134,Northern Territory
345.7,2019-10-02,314.7,74.2,Northern Territory
333.3,2019-10-02,314.1,28.5,Northern Territory
331.8,2019-10-02,313.7,24.1,Northern Territory
328.6,2019-10-02,308.5,14,Northern Territory
330.1,2019-10-02,305.1,49.6,Northern Territory
331,2019-10-02,307.8,18.9,Northern Territory
341.2,2019-10-02,308.4,46.2,Northern Territory
333,2019-10-02,310.6,17.7,Northern Territory
330.3,2019-10-02,309.6,18.8,Northern Territory
346,2019-10-02,305.7,132.5,Northern Territory
346.2,2019-10-02,305.5,131.1,Northern Territory
328,2019-10-02,305.6,12.7,Northern Territory
335.3,2019-10-02,309,23,Northern Territory
327.2,2019-10-02,309.3,11.1,Northern Territory
333.7,2019-10-02,307.6,22.6,Northern Territory
345.2,2019-10-02,309.9,43,Northern Territory
349,2019-10-02,308.8,53.2,Northern Territory
326.8,2019-10-02,305.1,13.9,Northern Territory
332.2,2019-10-02,306.1,22.4,Northern Territory
333.1,2019-10-02,310.7,18,Northern Territory
336.9,2019-10-02,306,76,Northern Territory
326.3,2019-10-02,309.1,10.6,Northern Territory
321.1,2019-10-02,303,9.1,Northern Territory
334.3,2019-10-02,304.1,63.1,Northern Territory
331.6,2019-10-02,307.9,52,Northern Territory
336.3,2019-10-02,311.4,26.1,Northern Territory
328.8,2019-10-02,308.4,13.8,Northern Territory
326.5,2019-10-02,310.4,10.1,Northern Territory
327.8,2019-10-02,309.5,11.5,Northern Territory
333.4,2019-10-02,319.7,11.4,Northern Territory
346.9,2019-10-02,321.7,34.2,Northern Territory
371.7,2019-10-02,325.9,100.7,Northern Territory
340.4,2019-10-02,320.3,19.2,Northern Territory
339.3,2019-10-02,323.4,18.9,Northern Territory
331.3,2019-10-02,319.4,8,Northern Territory
341.8,2019-10-02,322.9,31.7,Northern Territory
337.7,2019-10-02,320.6,23.9,Northern Territory
335.8,2019-10-02,320.3,19.3,Northern Territory
352.6,2019-10-02,322,62.4,Northern Territory
368.2,2019-10-02,323.8,122.4,Northern Territory
371.5,2019-10-02,323.3,141.4,Northern Territory
356,2019-10-02,323.9,76,Northern Territory
344.7,2019-10-02,317.4,43.5,Northern Territory
361.8,2019-10-02,318.9,103.4,Northern Territory
343.6,2019-10-02,316.5,46.7,Northern Territory
335.3,2019-10-02,323.5,17.5,Northern Territory
336.7,2019-10-02,320.6,20.1,Northern Territory
337.2,2019-10-02,321.9,16.8,Northern Territory
340.6,2019-10-02,321.9,24.6,Northern Territory
343.7,2019-10-02,316,35.6,Northern Territory
371.3,2019-10-02,320.6,130.7,Northern Territory
332.3,2019-10-02,316.2,10.1,Northern Territory
331.7,2019-10-02,319.7,8.5,Northern Territory
335.6,2019-10-02,320.1,18.5,Northern Territory
352.5,2019-10-02,320.7,65.7,Northern Territory
393.4,2019-10-02,325.8,282,Northern Territory
384.2,2019-10-02,325.9,209.4,Northern Territory
374.7,2019-10-02,324.9,145.1,Northern Territory
343.5,2019-10-02,316.6,32.2,Northern Territory
331.8,2019-10-02,317.5,9.3,Northern Territory
367.5,2019-10-02,326,108.3,Northern Territory
343.5,2019-10-02,317.3,33.2,Northern Territory
362.1,2019-10-02,320.2,85.2,Northern Territory
331.9,2019-10-02,315.6,14.3,Northern Territory
344.9,2019-10-02,320.7,28.9,Northern Territory
369.1,2019-10-02,318.2,128.2,Northern Territory
373.6,2019-10-02,317.2,150.2,Northern Territory
345.1,2019-10-02,322,35.5,Northern Territory
412.2,2019-10-02,329.2,448.1,Northern Territory
343,2019-10-02,320.7,36.3,Northern Territory
372.5,2019-10-02,321.4,151.9,Northern Territory
334.6,2019-10-02,320.6,17.4,Northern Territory
364.6,2019-10-02,318.2,93.2,Northern Territory
336.5,2019-10-02,317.3,16.9,Northern Territory
335.9,2019-10-02,322.2,14.9,Northern Territory
338.8,2019-10-02,317.8,23,Northern Territory
335.2,2019-10-02,319,39.5,Northern Territory
336.4,2019-10-02,317.8,46.9,Northern Territory
353,2019-10-02,323.6,56.8,Northern Territory
344,2019-10-02,322.6,32,Northern Territory
376.9,2019-10-02,321.1,156.8,Northern Territory
351.1,2019-10-02,322.2,51.8,Northern Territory
410.7,2019-10-02,329.2,414.2,Northern Territory
341.7,2019-10-02,318.8,34.6,Northern Territory
335.5,2019-10-02,320.2,17.6,Northern Territory
335.9,2019-10-02,317.7,25.9,Northern Territory
332.8,2019-10-02,319.8,9.8,Northern Territory
322,2019-10-02,303.7,68.5,Northern Territory
321.8,2019-10-02,303.5,68.9,Northern Territory
314.7,2019-10-02,298,28.9,Northern Territory
325,2019-10-02,309.1,47.5,Northern Territory
324,2019-10-02,308.9,38.5,Northern Territory
316.6,2019-10-02,298.5,40.2,Northern Territory
316.3,2019-10-02,298.8,40.1,Northern Territory
315.4,2019-10-02,299.4,35.9,Northern Territory
328.2,2019-10-02,313.9,50.9,Northern Territory
327.4,2019-10-02,312.3,68.9,Northern Territory
326.3,2019-10-02,304.2,95.3,Northern Territory
320.5,2019-10-02,303.7,57.9,Northern Territory
331.8,2019-10-02,308.9,131,Northern Territory
321.4,2019-10-02,303.8,60.5,Northern Territory
322.2,2019-10-02,303.5,64.4,Northern Territory
357.2,2019-10-02,315.4,354.9,Northern Territory
355.4,2019-10-02,314.1,325.6,Northern Territory
358.3,2019-10-02,318.6,373,Northern Territory
323.8,2019-10-02,299.5,81.5,Northern Territory
337,2019-10-02,317.9,110.2,Northern Territory
350.4,2019-10-02,317.6,259.3,Northern Territory
340.7,2019-10-02,317.3,144.5,Northern Territory
322.9,2019-10-02,299,73.9,Northern Territory
328.9,2019-10-02,317,44.5,Northern Territory
343.3,2019-10-02,319.3,182.1,Northern Territory
352.1,2019-10-02,315.3,296.7,Northern Territory
354.8,2019-10-02,316.3,330.7,Northern Territory
384.9,2019-10-02,308.6,1040.7,Northern Territory
365.5,2019-10-02,317.9,516.5,Northern Territory
347.5,2019-10-02,320.4,216.9,Northern Territory
351.4,2019-10-02,312.8,309.5,Northern Territory
419.3,2019-10-02,323,2446.5,Northern Territory
338.9,2019-10-02,319.7,115.8,Northern Territory
336.7,2019-10-02,317.8,102.6,Northern Territory
371.2,2019-10-02,312.1,678,Northern Territory
358.9,2019-10-02,316.9,380.1,Northern Territory
335.3,2019-10-02,314.8,117.7,Northern Territory
354.4,2019-10-02,313.9,335.9,Northern Territory
331.6,2019-10-02,312.8,81.7,Northern Territory
329.1,2019-10-02,308.9,98.1,Northern Territory
355.2,2019-10-02,315.2,352.1,Northern Territory
359.9,2019-10-02,318.2,423.9,Northern Territory
340.5,2019-10-02,319.1,147.8,Northern Territory
351.9,2019-10-02,316.8,273.8,Northern Territory
338,2019-10-02,303.6,159,Northern Territory
354.5,2019-10-02,319.8,294,Northern Territory
336.1,2019-10-02,315.1,166.9,Northern Territory
331.9,2019-10-02,315,112.9,Northern Territory
333.4,2019-10-02,313.3,98,Northern Territory
369.1,2019-10-02,319.9,583.5,Northern Territory
