brightness,acq_date,bright_t31,frp,state
323.9,2019-10-01,302.3,26.8,Queensland
343.5,2019-10-01,306.3,84.3,Queensland
320.2,2019-10-01,305,14.1,Queensland
320.4,2019-10-01,303.3,18.4,Queensland
349.4,2019-10-01,304.7,110.7,Queensland
328.1,2019-10-01,304.6,32.4,Queensland
324.3,2019-10-01,308.1,24,Queensland
338,2019-10-01,304,66.1,Queensland
329.3,2019-10-01,304.2,34.2,Queensland
331.1,2019-10-01,305.2,40.8,Queensland
337.7,2019-10-01,303.2,62.7,Queensland
323.3,2019-10-01,305.3,18.7,Queensland
329.7,2019-10-01,303.6,40.4,Queensland
340.3,2019-10-01,302.8,73.8,Queensland
337.2,2019-10-01,307.7,40.4,Queensland
322,2019-10-01,296,42.2,Queensland
323.1,2019-10-01,302.7,43.1,Queensland
334,2019-10-01,307.2,43.4,Queensland
324,2019-10-01,307.5,13.3,Queensland
338.2,2019-10-01,307,45.6,Queensland
351.9,2019-10-01,308.9,86.2,Queensland
333.4,2019-10-01,307.1,34.5,Queensland
321.5,2019-10-01,307.8,8.8,Queensland
337,2019-10-01,310.6,38.7,Queensland
333.4,2019-10-01,308.4,30.4,Queensland
341.1,2019-10-01,310.9,58,Queensland
351.7,2019-10-01,313.7,93.3,Queensland
328.7,2019-10-01,310.2,23.1,Queensland
311.9,2019-10-01,301.1,43.5,Queensland
332.9,2019-10-01,311.8,33.3,Queensland
330.8,2019-10-01,307.7,91.6,Queensland
327.7,2019-10-01,306.5,74.6,Queensland
333.5,2019-10-01,312.4,35.2,Queensland
321.8,2019-10-01,300.4,42.1,Queensland
325.5,2019-10-01,299.5,25.5,Queensland
334.4,2019-10-01,303.4,93.9,Queensland
325.4,2019-10-01,309.7,15.7,Queensland
337.5,2019-10-01,302.9,110.6,Queensland
312.4,2019-10-01,301.9,47,Queensland
336,2019-10-01,312.8,33.6,Queensland
340.4,2019-10-01,313.3,48.8,Queensland
339.4,2019-10-01,313.7,45.2,Queensland
326.8,2019-10-01,311.8,14.4,Queensland
319.1,2019-10-01,300.1,25.3,Queensland
329.3,2019-10-01,304.2,63.8,Queensland
322.9,2019-10-01,306.4,40.6,Queensland
333.3,2019-10-01,312.3,32.5,Queensland
321.3,2019-10-01,299.9,41.1,Queensland
334.6,2019-10-01,309.9,20.7,Queensland
341.1,2019-10-01,311.1,54.7,Queensland
330.3,2019-10-01,312,22.9,Queensland
373.2,2019-10-01,314.8,217.7,Queensland
332.3,2019-10-01,312.7,28.6,Queensland
334.2,2019-10-01,313.2,32.4,Queensland
352.3,2019-10-01,313.7,99.6,Queensland
356,2019-10-01,314.7,116.3,Queensland
359.2,2019-10-01,313,133.2,Queensland
358.5,2019-10-01,311.7,68.6,Queensland
359.9,2019-10-01,311.7,72.3,Queensland
324.9,2019-10-01,302.3,52.4,Queensland
333,2019-10-01,310.2,35.2,Queensland
363.1,2019-10-01,312.5,160.3,Queensland
328.2,2019-10-01,309,20.9,Queensland
332,2019-10-01,308.3,34.3,Queensland
336,2019-10-01,306.5,44.8,Queensland
340.2,2019-10-01,306.9,58.4,Queensland
327.1,2019-10-01,306.5,22.4,Queensland
317.5,2019-10-01,298.4,27.2,Queensland
326.1,2019-10-01,311.2,10.7,Queensland
354.2,2019-10-01,312.2,58.8,Queensland
347.7,2019-10-01,315,76,Queensland
332.3,2019-10-01,314.1,23.5,Queensland
340.7,2019-10-01,314.3,47.4,Queensland
348.1,2019-10-01,315.1,75.2,Queensland
340.9,2019-10-01,311.9,56.3,Queensland
338.1,2019-10-01,309.4,26.8,Queensland
349,2019-10-01,294.6,193.5,Queensland
335.8,2019-10-01,302.9,93.4,Queensland
321.4,2019-10-01,303,27,Queensland
327.7,2019-10-01,302.8,55.1,Queensland
321.3,2019-10-01,300.4,32.8,Queensland
327.7,2019-10-01,304,57.4,Queensland
324.1,2019-10-01,310.3,8.5,Queensland
322.3,2019-10-01,309.5,6.5,Queensland
325.1,2019-10-01,310.8,8.8,Queensland
317.6,2019-10-01,301.3,66.2,Queensland
328.9,2019-10-01,311.4,57,Queensland
318.6,2019-10-01,300.9,70.8,Queensland
331.3,2019-10-01,311.8,79.3,Queensland
318.9,2019-10-01,300.8,70.5,Queensland
328.9,2019-10-01,311.1,51.9,Queensland
327.8,2019-10-01,305.3,88.3,Queensland
332.7,2019-10-01,304.9,141.2,Queensland
331.6,2019-10-01,306.1,115.9,Queensland
325.8,2019-10-01,306.3,61.6,Queensland
336.6,2019-10-01,308.1,147.6,Queensland
333.9,2019-10-01,316.3,32.2,Queensland
337.6,2019-10-01,317.1,45.2,Queensland
334.7,2019-10-01,315.7,34.4,Queensland
334.8,2019-10-01,315.5,36.3,Queensland
351.1,2019-10-01,317.4,109.3,Queensland
321.7,2019-10-01,305.1,65,Queensland
317.5,2019-10-01,294.1,66.3,Queensland
318.7,2019-10-01,294.3,79.8,Queensland
331.8,2019-10-01,306.9,111.3,Queensland
330.4,2019-10-01,306.7,95.5,Queensland
331.5,2019-10-01,307.1,111.9,Queensland
329.4,2019-10-01,308.7,87.1,Queensland
328.7,2019-10-01,306.3,84.5,Queensland
330.8,2019-10-01,307.3,102.1,Queensland
330.1,2019-10-01,306.8,90,Queensland
335.2,2019-10-01,309,143.5,Queensland
337,2019-10-01,310.9,154.4,Queensland
351.4,2019-10-01,307.2,359.7,Queensland
333.1,2019-10-01,306,134,Queensland
325.7,2019-10-01,305.4,61.8,Queensland
343.7,2019-10-01,307,244.4,Queensland
334.3,2019-10-01,314.1,86.5,Queensland
332.5,2019-10-01,313.4,71.5,Queensland
330.2,2019-10-01,314,54.6,Queensland
323.3,2019-10-01,305.8,75.5,Queensland
360,2019-10-01,306.5,528.2,Queensland
331.3,2019-10-01,303.5,140.7,Queensland
341.6,2019-10-01,304.8,249.9,Queensland
344.7,2019-10-01,304.1,293.9,Queensland
320.7,2019-10-01,301.8,65.7,Queensland
334.1,2019-10-01,317.9,22,Queensland
335,2019-10-01,309.5,137.9,Queensland
342.8,2019-10-01,310.8,230.3,Queensland
329.8,2019-10-01,309.2,84.3,Queensland
333.7,2019-10-01,310.7,118.1,Queensland
321.5,2019-10-01,302,50.9,Queensland
314.8,2019-10-01,291.7,46.8,Queensland
319.2,2019-10-01,292.1,63.7,Queensland
320.5,2019-10-01,306.4,52.3,Queensland
341.6,2019-10-01,305.7,246.3,Queensland
319.2,2019-10-01,292.1,68.1,Queensland
308.8,2019-10-01,294.6,19.2,Queensland
306.2,2019-10-01,294,14.1,Queensland
303,2019-10-01,292.2,14.2,Queensland
301,2019-10-01,288.5,11,Queensland
325.2,2019-10-01,289.4,51.4,Queensland
306.6,2019-10-01,288.8,17.8,Queensland
314.4,2019-10-01,289.1,38.7,Queensland
311.6,2019-10-01,291.9,21.7,Queensland
314.7,2019-10-01,291.3,28.5,Queensland
304.4,2019-10-01,291.4,12.4,Queensland
303.9,2019-10-01,290.9,11.5,Queensland
315.4,2019-10-01,291.7,29,Queensland
310.8,2019-10-01,291.8,21.7,Queensland
303.3,2019-10-01,291,10.6,Queensland
316.6,2019-10-01,290.8,38.1,Queensland
308.8,2019-10-01,291.4,18.4,Queensland
320,2019-10-01,290.8,45.9,Queensland
302.2,2019-10-01,291.3,10,Queensland
305.4,2019-10-01,293.5,12.5,Queensland
305.4,2019-10-01,290.5,14.7,Queensland
300.9,2019-10-01,282.6,5.5,Queensland
300.2,2019-10-01,283.8,4.6,Queensland
300.1,2019-10-01,284.7,4.7,Queensland
320.1,2019-10-01,283.1,18.4,Queensland
309.3,2019-10-01,287.5,20.5,Queensland
320,2019-10-01,283.9,17.7,Queensland
310.2,2019-10-01,283.4,10.4,Queensland
318.9,2019-10-01,283.9,16.2,Queensland
333,2019-10-01,285.6,33,Queensland
306.9,2019-10-01,282.6,8.1,Queensland
308.9,2019-10-01,295.1,7.6,Queensland
318,2019-10-01,283.4,17,Queensland
304.9,2019-10-01,283.8,6.1,Queensland
316.9,2019-10-01,295.4,15.1,Queensland
312.9,2019-10-01,295.4,10.6,Queensland
301.1,2019-10-01,282.6,4.6,Queensland
305.5,2019-10-01,294.7,5.1,Queensland
304.1,2019-10-01,294,5,Queensland
312.6,2019-10-01,295.6,10.4,Queensland
310,2019-10-01,283.7,9.8,Queensland
306.4,2019-10-01,284,7.7,Queensland
300.4,2019-10-01,283,4.9,Queensland
314.6,2019-10-01,296.4,12.4,Queensland
308.7,2019-10-01,294.3,7.4,Queensland
319.6,2019-10-01,297,17.6,Queensland
304.6,2019-10-01,293.9,5,Queensland
322.5,2019-10-01,295.3,20.6,Queensland
307.5,2019-10-01,295.5,7.1,Queensland
313.6,2019-10-01,295.4,10.3,Queensland
307.1,2019-10-01,294,5.5,Queensland
336.4,2019-10-01,296.2,42,Queensland
310.3,2019-10-01,294.1,9.5,Queensland
319.3,2019-10-01,295.5,18.3,Queensland
309.1,2019-10-01,294.4,7.2,Queensland
311.6,2019-10-01,294.4,9.4,Queensland
312.1,2019-10-01,294.3,9.4,Queensland
311.4,2019-10-01,296,10,Queensland
307.8,2019-10-01,295.4,7.4,Queensland
306.6,2019-10-01,294.4,6.9,Queensland
325.4,2019-10-01,295.1,25.3,Queensland
303.8,2019-10-01,291,7.3,Queensland
306.2,2019-10-01,294.2,5.9,Queensland
304,2019-10-01,294,4.3,Queensland
312.7,2019-10-01,296.8,10,Queensland
309.7,2019-10-01,297.1,7.9,Queensland
320.5,2019-10-01,296.9,17.9,Queensland
304.5,2019-10-01,293.9,4,Queensland
326.5,2019-10-01,298.6,25.6,Queensland
316.4,2019-10-01,300.4,22.9,Queensland
316,2019-10-01,300.5,21.9,Queensland
344.5,2019-10-02,283.7,73.9,Queensland
316,2019-10-02,280.9,18,Queensland
329.9,2019-10-02,308.6,30.7,Queensland
346.4,2019-10-02,314.5,37.8,Queensland
331.6,2019-10-02,314.5,11.6,Queensland
333.9,2019-10-02,308.3,42.4,Queensland
334.8,2019-10-02,289.2,102.9,Queensland
318.5,2019-10-02,288.4,33,Queensland
333.9,2019-10-02,308.6,43.9,Queensland
325.2,2019-10-02,307.9,16.9,Queensland
336.9,2019-10-02,308.1,53.2,Queensland
330.1,2019-10-02,309.1,26.4,Queensland
340,2019-10-02,309.8,65.4,Queensland
341.6,2019-10-02,311,70.2,Queensland
333.9,2019-10-02,310.4,39.3,Queensland
334.9,2019-10-02,310.6,46.4,Queensland
331.5,2019-10-02,309.5,35.2,Queensland
330,2019-10-02,308.9,26.3,Queensland
334.1,2019-10-02,310.8,40.1,Queensland
331.2,2019-10-02,309.5,33.7,Queensland
326.4,2019-10-02,309.5,22,Queensland
326.9,2019-10-02,309.1,24,Queensland
345.3,2019-10-02,308.2,81.3,Queensland
331.5,2019-10-02,309.9,27.1,Queensland
332.2,2019-10-02,308.6,39.1,Queensland
334.7,2019-10-02,310.5,46.6,Queensland
327,2019-10-02,308.4,23.2,Queensland
336.8,2019-10-02,310.1,57.3,Queensland
329.9,2019-10-02,309.4,32.4,Queensland
344.3,2019-10-02,309.7,86.1,Queensland
347.6,2019-10-02,310.6,103.7,Queensland
335.7,2019-10-02,309.8,46.7,Queensland
343.4,2019-10-02,307.7,70.7,Queensland
332,2019-10-02,307.9,32.1,Queensland
330.7,2019-10-02,310,32.4,Queensland
332.2,2019-10-02,310.3,36.8,Queensland
333.9,2019-10-02,311.4,36.7,Queensland
322.5,2019-10-02,304.7,10.7,Queensland
334.5,2019-10-02,313.5,17.6,Queensland
321.3,2019-10-02,299.4,15.1,Queensland
326.1,2019-10-02,312.2,7.2,Queensland
332.4,2019-10-02,313.1,14.6,Queensland
328.5,2019-10-02,309.6,16.4,Queensland
329.9,2019-10-02,274.7,30.4,Queensland
346.3,2019-10-02,313.9,47,Queensland
345.6,2019-10-02,315.4,49.8,Queensland
338.9,2019-10-02,312.9,33.1,Queensland
341.8,2019-10-02,316.1,34.6,Queensland
335.9,2019-10-02,316.5,23.1,Queensland
339.7,2019-10-02,309.6,35.6,Queensland
343,2019-10-02,316.5,44.4,Queensland
335.8,2019-10-02,315.7,24.2,Queensland
370.4,2019-10-02,315,150.2,Queensland
342,2019-10-02,315.5,36.7,Queensland
346.9,2019-10-02,317.1,52.6,Queensland
340.5,2019-10-02,315.3,36.5,Queensland
342.6,2019-10-02,312.5,35.5,Queensland
373,2019-10-02,317.1,158.6,Queensland
360.7,2019-10-02,315.7,100.2,Queensland
335.2,2019-10-02,310,28.6,Queensland
336.1,2019-10-02,315.7,19.5,Queensland
338.8,2019-10-02,314.8,29.4,Queensland
343.4,2019-10-02,313.5,42.7,Queensland
339.2,2019-10-02,312.7,33.1,Queensland
347.4,2019-10-02,312.6,55.4,Queensland
343.9,2019-10-02,315,45.6,Queensland
346.2,2019-10-02,313.2,64.8,Queensland
345.7,2019-10-02,312,50.2,Queensland
332.2,2019-10-02,309.6,31.6,Queensland
360.3,2019-10-02,313.3,128.4,Queensland
364.7,2019-10-02,316.6,150.4,Queensland
338.3,2019-10-02,310.9,35.2,Queensland
358.9,2019-10-02,316.1,92.8,Queensland
332.1,2019-10-02,310.6,18.3,Queensland
350,2019-10-02,313.8,64.6,Queensland
355.2,2019-10-02,315.4,82.3,Queensland
318,2019-10-02,272.1,16,Queensland
316.7,2019-10-02,283.5,17.6,Queensland
335.6,2019-10-02,312.1,25.5,Queensland
337.5,2019-10-02,310.5,29.9,Queensland
340,2019-10-02,309.1,37.9,Queensland
334.8,2019-10-02,310.6,25.8,Queensland
335.4,2019-10-02,312.2,26.7,Queensland
309.4,2019-10-02,287.7,26.5,Queensland
313.4,2019-10-02,287.6,35.3,Queensland
303.2,2019-10-02,287.5,17.7,Queensland
306.7,2019-10-02,287.3,22.3,Queensland
300.3,2019-10-02,289.3,9.3,Queensland
300.2,2019-10-02,287.1,8.6,Queensland
318.3,2019-10-02,297.1,15.1,Queensland
319.6,2019-10-02,297.3,16.4,Queensland
324.1,2019-10-02,297.5,22.8,Queensland
316.8,2019-10-02,293.4,14.9,Queensland
309,2019-10-02,294.5,10.9,Queensland
326.9,2019-10-02,297.7,26.7,Queensland
309.7,2019-10-02,293.9,11.3,Queensland
305.4,2019-10-02,294.5,6.9,Queensland
318.2,2019-10-02,287.9,26,Queensland
322,2019-10-02,288.1,32.1,Queensland
313.4,2019-10-02,286,18.3,Queensland
309.3,2019-10-02,287.4,14.7,Queensland
308.8,2019-10-02,295.2,9.3,Queensland
311.5,2019-10-02,286,16,Queensland
328.5,2019-10-02,298,29.3,Queensland
310.1,2019-10-02,286.9,14.7,Queensland
308.6,2019-10-02,292.6,6,Queensland
301.7,2019-10-02,288.7,9.8,Queensland
340.4,2019-10-02,298.5,51.8,Queensland
346.1,2019-10-02,299.6,64.9,Queensland
300.3,2019-10-02,286.4,24.5,Queensland
326.5,2019-10-03,298.9,53.3,Queensland
326.1,2019-10-03,298.2,56.6,Queensland
318.6,2019-10-03,296.8,30.4,Queensland
320.2,2019-10-03,296,32.7,Queensland
331.3,2019-10-03,303.1,89.3,Queensland
328.9,2019-10-03,303.3,74.3,Queensland
323.8,2019-10-03,310.1,7.8,Queensland
326.2,2019-10-03,302.8,57.6,Queensland
315.9,2019-10-03,298.9,19.2,Queensland
327.3,2019-10-03,302.3,58.8,Queensland
336.1,2019-10-03,302.9,110,Queensland
341.7,2019-10-03,312.1,30.9,Queensland
331.2,2019-10-03,313.8,14.5,Queensland
325.2,2019-10-03,310.3,8.7,Queensland
332.1,2019-10-03,312.6,15.7,Queensland
343.3,2019-10-03,308.5,38.8,Queensland
322.5,2019-10-03,303.3,31.5,Queensland
330.2,2019-10-03,302.7,19.3,Queensland
361.5,2019-10-03,315.2,74.1,Queensland
341.2,2019-10-03,313.6,28.5,Queensland
335,2019-10-03,312.9,18.4,Queensland
326.9,2019-10-03,302.6,55.1,Queensland
328.7,2019-10-03,304.8,57.6,Queensland
336.1,2019-10-03,303.8,100.8,Queensland
323.8,2019-10-03,303.7,36.6,Queensland
327.6,2019-10-03,305.2,52,Queensland
327.2,2019-10-03,304,51.6,Queensland
340.8,2019-10-03,313.2,27.9,Queensland
342.1,2019-10-03,313.3,32,Queensland
364.2,2019-10-03,314.5,81.3,Queensland
334.4,2019-10-03,307.6,23.8,Queensland
333.2,2019-10-03,309.6,20.1,Queensland
326.7,2019-10-03,308.7,11,Queensland
341,2019-10-03,311.2,33.2,Queensland
316.2,2019-10-03,297.9,13.5,Queensland
329.4,2019-10-03,308.7,14.2,Queensland
328.9,2019-10-03,308.9,13,Queensland
343.4,2019-10-03,310.4,35.2,Queensland
330.6,2019-10-03,304.3,108.8,Queensland
329.6,2019-10-03,304.9,100.9,Queensland
322.9,2019-10-03,303.3,52.5,Queensland
336.7,2019-10-03,306.6,162.6,Queensland
327.9,2019-10-03,307.1,82.9,Queensland
333,2019-10-03,313.1,14.5,Queensland
327.1,2019-10-03,312.1,56.9,Queensland
327.1,2019-10-03,312.3,60.3,Queensland
327.1,2019-10-03,302.3,39.2,Queensland
330.6,2019-10-03,303,54.9,Queensland
320.5,2019-10-03,298.2,41.5,Queensland
336.3,2019-10-03,301.8,83.2,Queensland
346.6,2019-10-03,302.4,156.8,Queensland
334.2,2019-10-03,305.5,74.9,Queensland
326.5,2019-10-03,298.8,71.5,Queensland
315.8,2019-10-03,296.6,26.5,Queensland
349.5,2019-10-03,298.1,185.7,Queensland
354.7,2019-10-03,303.8,220.6,Queensland
349.6,2019-10-03,300.6,183.8,Queensland
337.9,2019-10-03,298.4,104.5,Queensland
372.1,2019-10-03,302.6,418.9,Queensland
331.9,2019-10-03,299.5,63.4,Queensland
327.8,2019-10-03,298.6,76.9,Queensland
328.7,2019-10-03,298.1,83.4,Queensland
314.5,2019-10-03,296.4,23.6,Queensland
350,2019-10-03,301.1,186.2,Queensland
312.2,2019-10-03,293.2,35.2,Queensland
322.8,2019-10-03,300,31.5,Queensland
363.3,2019-10-03,300.6,335.9,Queensland
367,2019-10-03,300.6,380.5,Queensland
360.9,2019-10-03,297.2,314.3,Queensland
338.8,2019-10-03,296,129,Queensland
331.7,2019-10-03,293.6,72.4,Queensland
392.3,2019-10-03,302.8,783.1,Queensland
332.4,2019-10-03,300.2,62,Queensland
382.8,2019-10-03,302.1,612.2,Queensland
346,2019-10-03,299.2,168.6,Queensland
390.8,2019-10-03,302.6,750.9,Queensland
336.3,2019-10-03,298.5,99.9,Queensland
325.5,2019-10-03,300.6,39.9,Queensland
333.1,2019-10-03,295.5,81.6,Queensland
325.8,2019-10-03,300.1,39.3,Queensland
334.7,2019-10-03,298.8,85.4,Queensland
326.5,2019-10-03,298.3,38.2,Queensland
342,2019-10-03,295.2,116,Queensland
330.8,2019-10-03,298.7,58.2,Queensland
328.3,2019-10-03,296,45,Queensland
358.8,2019-10-03,298.9,247.1,Queensland
332.6,2019-10-03,298.4,85.7,Queensland
344.5,2019-10-03,298.4,157.6,Queensland
333.1,2019-10-03,298.6,84.4,Queensland
326.5,2019-10-03,297.9,59.3,Queensland
322.2,2019-10-03,298.1,42.2,Queensland
321.3,2019-10-03,296.4,46.7,Queensland
321.1,2019-10-03,296.5,49.3,Queensland
321.3,2019-10-03,296.8,49.8,Queensland
323.8,2019-10-03,292.4,63.5,Queensland
327.1,2019-10-03,302.5,44.9,Queensland
324.6,2019-10-03,300.1,36,Queensland
360.1,2019-10-03,300.2,387.8,Queensland
344.6,2019-10-03,295.5,208.8,Queensland
322.9,2019-10-03,297.6,61.4,Queensland
323,2019-10-03,296.5,59.3,Queensland
320.6,2019-10-03,297.5,49.2,Queensland
345,2019-10-03,299.4,162.9,Queensland
356.9,2019-10-03,299.2,259.6,Queensland
331.8,2019-10-03,297.2,76.4,Queensland
329.2,2019-10-03,296.8,61.3,Queensland
325,2019-10-03,294.8,48.5,Queensland
327.5,2019-10-03,296.8,52.7,Queensland
319.4,2019-10-03,297.1,31.7,Queensland
334,2019-10-03,298.5,96.2,Queensland
322.6,2019-10-03,298.1,41.1,Queensland
339.2,2019-10-03,299,120.1,Queensland
328.5,2019-10-03,298.2,65.6,Queensland
337.8,2019-10-03,298.9,114.9,Queensland
320.8,2019-10-03,298.6,33.1,Queensland
326.9,2019-10-03,292.2,89.5,Queensland
307.9,2019-10-03,284.4,14.8,Queensland
316.3,2019-10-03,286.6,77.1,Queensland
305.9,2019-10-03,288.9,34.2,Queensland
308.6,2019-10-03,288.7,43.4,Queensland
312.3,2019-10-03,286.4,56,Queensland
309.4,2019-10-03,290.3,54.7,Queensland
314.8,2019-10-03,290.6,88.4,Queensland
305.4,2019-10-03,290.3,34.9,Queensland
300.2,2019-10-03,289.1,20.6,Queensland
313.2,2019-10-03,293.9,23.6,Queensland
305.9,2019-10-03,291.3,21.4,Queensland
304.8,2019-10-03,293.7,10.7,Queensland
317.4,2019-10-03,294.2,30.7,Queensland
332.4,2019-10-03,291.3,47.1,Queensland
306.9,2019-10-03,291.2,14.4,Queensland
310,2019-10-03,288,13.4,Queensland
313.5,2019-10-03,289.4,17.9,Queensland
303.5,2019-10-03,291.6,10.7,Queensland
325.8,2019-10-03,290.9,34.5,Queensland
304.9,2019-10-03,291.8,12.8,Queensland
314.9,2019-10-03,290.5,19.1,Queensland
306.8,2019-10-03,291.5,14.7,Queensland
330.6,2019-10-03,289.2,44.8,Queensland
319.8,2019-10-03,289.7,27,Queensland
341.2,2019-10-03,293.4,97.2,Queensland
313.2,2019-10-03,291.6,25.1,Queensland
305.6,2019-10-03,291,12.4,Queensland
324.6,2019-10-03,291.5,47.2,Queensland
308.6,2019-10-03,289.6,11.8,Queensland
305.7,2019-10-03,292.2,16.5,Queensland
304.8,2019-10-03,290.2,8.5,Queensland
304.8,2019-10-03,290.4,8.5,Queensland
305.1,2019-10-03,285.7,11.9,Queensland
300.9,2019-10-03,285,8.6,Queensland
328.9,2019-10-04,293.1,19.1,Queensland
325.1,2019-10-04,294.7,15,Queensland
352,2019-10-04,309,61,Queensland
334.1,2019-10-04,307.6,22.1,Queensland
340.4,2019-10-04,307.2,34.7,Queensland
336.5,2019-10-04,305.9,28.6,Queensland
330.1,2019-10-04,292.7,22,Queensland
347.6,2019-10-04,288.9,79.7,Queensland
327,2019-10-04,287.2,28.9,Queensland
326.9,2019-10-04,290.2,29.3,Queensland
327.4,2019-10-04,290.1,31.2,Queensland
338.2,2019-10-04,294.4,36.7,Queensland
316.1,2019-10-04,291.9,7.1,Queensland
340.2,2019-10-04,307.8,29.1,Queensland
332.7,2019-10-04,308.1,17.4,Queensland
331.6,2019-10-04,308.8,15,Queensland
330.4,2019-10-04,305.6,14.6,Queensland
332.9,2019-10-04,305.6,21.3,Queensland
332,2019-10-04,309.7,16,Queensland
328.1,2019-10-04,308.3,10,Queensland
335.6,2019-10-04,307.9,22.5,Queensland
336.8,2019-10-04,308.8,26,Queensland
333.4,2019-10-04,297.7,28.6,Queensland
331.8,2019-10-04,300,26,Queensland
330.5,2019-10-04,307.7,16.5,Queensland
336.9,2019-10-04,287.9,50.4,Queensland
345.3,2019-10-04,302,54.1,Queensland
322,2019-10-04,299.9,13.1,Queensland
351.4,2019-10-04,303.1,67.8,Queensland
335.3,2019-10-04,300.5,33,Queensland
334.6,2019-10-04,303.4,32.5,Queensland
337.4,2019-10-04,302.4,35.9,Queensland
323,2019-10-04,298.2,14.3,Queensland
326.4,2019-10-04,300.6,16.7,Queensland
337.2,2019-10-04,298.2,34.6,Queensland
336.8,2019-10-04,292.3,50.7,Queensland
370.8,2019-10-04,293.2,177,Queensland
344.6,2019-10-04,291,71.7,Queensland
325.8,2019-10-04,286.2,32.3,Queensland
340.1,2019-10-04,286.9,57.1,Queensland
334.2,2019-10-04,302.3,29.3,Queensland
333.3,2019-10-04,305.8,18.5,Queensland
343.7,2019-10-04,304.9,34.4,Queensland
351.3,2019-10-04,307.8,48.9,Queensland
321.5,2019-10-04,302.9,6.9,Queensland
379,2019-10-04,290.3,145.5,Queensland
341.7,2019-10-04,289.3,39.6,Queensland
327.5,2019-10-04,309,11.4,Queensland
330.7,2019-10-04,310.8,15.4,Queensland
330.2,2019-10-04,310.2,12.1,Queensland
319.8,2019-10-04,303.1,42,Queensland
332.2,2019-10-04,310.7,16.1,Queensland
328.2,2019-10-04,302.7,12.5,Queensland
339.1,2019-10-04,304.9,30.1,Queensland
324,2019-10-04,287.3,16.6,Queensland
336.4,2019-10-04,310.7,23.8,Queensland
332.8,2019-10-04,286.2,22.6,Queensland
327.3,2019-10-04,293.5,17.4,Queensland
352,2019-10-04,290,57.7,Queensland
335.8,2019-10-04,310.4,23.6,Queensland
350.3,2019-10-04,307.3,49.2,Queensland
339,2019-10-04,311.8,30,Queensland
335.3,2019-10-04,310.1,23.7,Queensland
340,2019-10-04,309.5,34.5,Queensland
329.7,2019-10-04,308.1,14.2,Queensland
328.5,2019-10-04,301.1,16.3,Queensland
332,2019-10-04,306.9,17.9,Queensland
333.3,2019-10-04,304.6,21.9,Queensland
317.5,2019-10-04,297.8,33.8,Queensland
329.4,2019-10-04,309,14.2,Queensland
333.5,2019-10-04,304.3,22.4,Queensland
341.5,2019-10-04,314.8,29.1,Queensland
325.2,2019-10-04,304.5,8.2,Queensland
339.1,2019-10-04,311.4,29.4,Queensland
331.1,2019-10-04,310.2,16.7,Queensland
345.2,2019-10-04,312.1,43.9,Queensland
334.9,2019-10-04,312.3,23.1,Queensland
382,2019-10-04,317.6,177.1,Queensland
338.4,2019-10-04,308.9,29.7,Queensland
331.1,2019-10-04,313.9,11.1,Queensland
318.3,2019-10-04,306.3,13,Queensland
322,2019-10-04,289.7,13.6,Queensland
336.6,2019-10-04,290.5,29.2,Queensland
338.7,2019-10-04,313.4,31.1,Queensland
341.1,2019-10-04,288.2,37.1,Queensland
328.5,2019-10-04,311.6,13.1,Queensland
328.7,2019-10-04,308.1,13.5,Queensland
347.9,2019-10-04,290,49,Queensland
326.9,2019-10-04,309.4,8.9,Queensland
335.8,2019-10-04,313.3,20.2,Queensland
322.3,2019-10-04,287.3,14.8,Queensland
356.6,2019-10-04,319.3,129.7,Queensland
341,2019-10-04,316.2,58.7,Queensland
337.8,2019-10-04,316.2,47.5,Queensland
328.2,2019-10-04,311.7,13.4,Queensland
342.4,2019-10-04,316.4,63.8,Queensland
320.5,2019-10-04,307.3,6.8,Queensland
329.6,2019-10-04,311.6,17.2,Queensland
348.3,2019-10-04,311.9,57.9,Queensland
360.4,2019-10-04,302.8,85.3,Queensland
342.8,2019-10-04,316.8,64.8,Queensland
322,2019-10-04,299.8,13.7,Queensland
373.1,2019-10-04,319.6,237,Queensland
327.5,2019-10-04,300.3,20.8,Queensland
356.6,2019-10-04,317.6,131,Queensland
338.9,2019-10-04,315.8,52.7,Queensland
333.1,2019-10-04,317.8,16,Queensland
332,2019-10-04,319.3,13,Queensland
325.4,2019-10-04,299.8,15.9,Queensland
351.3,2019-10-04,305.2,56.6,Queensland
341.1,2019-10-04,297.5,36,Queensland
326.1,2019-10-04,304.3,14.6,Queensland
330.6,2019-10-04,302.5,21.2,Queensland
330.5,2019-10-04,318.8,11,Queensland
326.5,2019-10-04,302,16.5,Queensland
328.4,2019-10-04,315.9,7.9,Queensland
332.1,2019-10-04,309.7,20.4,Queensland
333.6,2019-10-04,307.4,21.9,Queensland
328.1,2019-10-04,309.1,13.6,Queensland
405.4,2019-10-04,302.5,799.5,Queensland
335.4,2019-10-04,297.7,82.8,Queensland
318.7,2019-10-04,299,38.5,Queensland
343.2,2019-10-04,294.5,122.1,Queensland
333.6,2019-10-04,298.8,73,Queensland
326.1,2019-10-04,300.2,34.6,Queensland
323.9,2019-10-04,301.3,28.6,Queensland
320.2,2019-10-04,295.2,33.5,Queensland
323.5,2019-10-04,300.9,27.7,Queensland
325.6,2019-10-04,301.2,31.5,Queensland
324.5,2019-10-04,282.4,41.2,Queensland
